	score	category_names	prices	isCorrect
2863	938	DDR5	80	1
2864	4770	其他	25000	1
2865	2	AGP介面	10	1
2866	5661	DDR5	400	1
2867	5757	DDR5	800	1
2868	2150	DDR5	5800	1
2869	1184	DDR3	240	1
2870	4470	DDR5	450	1
2871	3360	DDR5	1000	1
2872	1	DDR5	390	1
2873	397	其他	1	1
2874	3570	PCIE介面	600	1
2875	2166	DDR5	2000	1
2876	4190	DDR5	1800	1
2877	34	其他	200	1
2878	3183	DDR5	2499	1
2879	7669	其他	9999	1
2880	3213	DDR3	400	1
2881	1482	DDR5	520	1
2882	1026	DDR5	490	1
2883	4105	其他	1000	1
2884	4844	其他	2200	1
2885	10	顯示卡	199	1
2886	3859	其他	330	1
2887	3306	其他電腦周邊設備	6600	1
2888	5	15吋	31999	1
2889	341	DDR5	700	1
2890	894	顯示卡	10000	1
2891	792	DDR5	2200	1
2892	1055	顯示卡	220	1
2893	4729	DDR5	5800	1
2894	1071	顯示卡	2100	1
2895	4	PCI介面	110	1
2896	3059	DDR5	100	1
2897	4571	DDR5	3490	1
2898	41	DDR5	790	1
2899	3979	DDR5	800	1
2900	5242	DDR5	5350	1
2901	4127	DDR5	1800	1
2902	841	DDR5	550	1
2903	3849	DDR5	1000	1
2904	5334	DDR5	4600	1
2905	178	DDR5	370	1
2906	2	DDR3	399	1
2907	549	DDR3	600	1
2908	5640	DDR3	150	1
2909	78	附件及改裝品	60	1
2910	3	轉接線、轉接頭	150	1
2911	258	DDR3	750	1
2912	50	附件及改裝品	18	1
2913	4419	DDR3	450	1
2914	822	DDR3	490	1
2915	3940	顯示卡	4890	1
2916	735	DDR3	380	1
2917	127	DDR3	200	1
2918	5777	DDR3	350	1
2919	1877	DDR5	890	1
2920	4634	其他	1900	1
2921	5036	DDR3	350	1
2922	818	DDR5	499	1
2923	4544	其他	300	1
2924	2412	DDR5	690	1
2925	3765	DDR5	400	1
2926	8	AGP介面	540	1
2927	49	DDR5	3100	1
2928	788	其他	1600	1
2929	366	DDR5	1200	1
2930	1	AGP介面	100	1
2931	1249	DDR5	1600	1
2932	3192	其他	19900	1
2933	38	DDR5	600	1
2934	15	DDR5	700	1
2935	2	DC數位相機	199	1
2936	370	顯示卡	22000	1
2937	226	DDR5	490	1
2938	4571	DDR5	1690	1
2939	523	DDR5	500	1
2940	1005	DDR5	399	1
2941	4	其他	130	1
2942	767	DDR3	80	1
2943	7068	其他電腦記憶體	480	1
2944	1274	DDR5	690	1
2945	5636	DDR5	990	1
2946	20	顯示卡	5000	1
2947	18	DDR5	730	1
2948	4592	DDR5	19500	1
2949	3898	DDR5	370	1
2950	3124	DDR3	399	1
2951	103	風扇式	629	1
2952	4067	其他	75	1
2953	3174	轉接線、轉接頭	2100	1
2954	218	其他	40	1
2955	2	HDMI線	50	1
2956	3136	電源線	140	1
2957	364	其他	150	1
2958	47	DDR3	199	1
2959	344	DDR3	650	1
2960	47	電源線	45	1
2961	791	DDR5	380	1
2962	1053	DDR5	650	1
2963	235	其他	10490	1
2964	4099	其他	500	1
2965	528	DDR5	5990	1
2966	3783	DDR5	800	1
2967	5035	DDR3	290	1
2968	4343	DDR5	1	1
2969	3108	DDR5	1500	1
2970	4756	其他	62990	1
2971	821	DDR3	240	1
2972	311	顯示卡	2400	1
2973	5222	其他	790	1
2974	3883	DDR5	150	1
2975	1575	DDR5	390	1
2976	20	DDR3	300	1
2977	791	DDR5	650	1
2978	860	DDR3	170	1
2979	4498	DDR5	15900	1
2980	774	DDR3	299	1
2981	12	DDR5	999	1
2982	3462	DDR5	1500	1
2983	3706	DDR3	299	1
2984	1	DDR5	399	1
2985	1894	DDR5	550	1
2986	5828	DDR5	890	1
2987	19	顯示卡	51000	1
2988	3851	DDR5	500	1
2989	3172	DDR5	1380	1
2990	10	附件及改裝品	7	1
2991	4449	DDR3	650	1
2992	62	其他線材	95	1
2993	1294	其他	6000	1
2994	4495	其他	180	1
2995	60	其他線材	30	1
2996	3143	DDR3	550	1
2997	27	顯示卡	99	1
2998	69	DDR5	7380	1
2999	5223	其他	180	1
3000	858	其他	160	1
3001	3784	DDR5	500	1
3002	4	其他	360	1
3003	1228	顯示卡	21000	1
3004	2	介面卡	99	1
3005	1004	DDR5	380	1
3006	4333	DDR5	2000	1
3007	3637	DDR5	2500	1
3008	1853	DDR5	1800	1
3009	76	DDR5	1200	1
3010	3246	其他電腦記憶體	13400	1
3011	2	DDR3	100	1
3012	3042	DDR5	650	1
3013	3815	DDR3	450	1
3014	916	DDR5	599	1
3015	5392	DDR3	700	1
3016	1033	DDR5	1600	1
3017	3753	顯示卡	550	1
3018	917	DDR5	3800	1
3019	352	DDR3	500	1
3020	700	DDR5	4500	1
3021	1	顯示卡	6700	1
3022	571	DDR5	1190	1
3023	998	DDR3	220	1
3024	4841	顯示卡	1000	1
3025	1057	顯示卡	7000	1
3026	3107	其他線材	20	1
3027	3055	TV轉接頭	175	1
3028	4615	DDR3	280	1
3029	4132	電腦零組件	4600	1
3030	3971	顯示卡	26490	1
3031	63	DDR5	500	1
3032	3614	其他	16800	1
3033	5851	其他	17500	1
3034	71	其他	3399	1
3035	3253	顯示卡	6300	1
3036	2175	DDR5	540	1
3037	368	DDR3	220	1
3038	8	DDR3	340	1
3039	4003	DDR5	8200	1
3040	27	其他	200	1
3041	4032	DDR3	500	1
3042	4	DDR3	200	1
3043	5134	DDR5	1600	1
3044	98	其他電腦周邊設備	1299	1
3045	3806	其他	12500	1
3046	1972	DDR5	590	1
3047	4301	DDR5	4500	1
3048	782	AGP介面	350	1
3049	2207	其他	13000	1
3050	1149	PCIE介面	26999	1
3051	3557	DDR5	1650	1
3052	3714	其他	290	1
3053	957	DDR3	680	1
3054	4279	DDR5	4000	1
3055	729	DDR5	1000	1
3056	3096	螢幕線	3	1
3057	4720	DDR5	2190	1
3058	33	機殼	419	1
3059	207	風扇式	180	1
3060	3893	DDR5	1500	1
3061	4549	DDR5	1000	1
3062	80	其他	120	1
3063	296	DDR5	640	1
3064	3860	其他	2200	1
3065	115	DDR5	1200	1
3066	3074	DDR5	10000	1
3067	40	DDR3	210	1
3068	3312	其他	9000	1
3069	293	DDR5	2900	1
3070	2	DDR3	200	1
3071	1519	顯示卡	130	1
3072	4713	DDR5	13800	1
3073	3792	其他	9100	1
3074	9	其他CPU	900	1
3075	250	DIY 電競	10700	1
3076	1320	DDR5	3200	1
3077	1468	DDR3	500	1
3078	2	DDR5	5000	1
3079	262	其他	600	1
3080	4806	其他	1500	1
3081	700	DDR5	500	1
3082	4271	DDR3	2690	1
3083	1366	DDR5	2090	1
3084	135	DDR3	230	1
3085	3195	DDR5	250	1
3086	1392	DDR5	790	1
3087	804	DDR5	200	1
3088	1896	DDR3	500	1
3089	1	轉接線、轉接頭	100	1
3090	311	DDR5	900	1
3091	4244	其他	350	1
3092	54	電源線	35	1
3093	54	DDR3	250	1
3094	4467	其他	1350	1
3095	3858	PCI介面	89	1
3096	3043	DDR3	199	1
3097	631	DDR5	450	1
3098	4065	DDR5	450	1
3099	4182	其他	300	1
3100	931	DDR5	350	1
3101	4889	DDR3	150	1
3102	1388	DDR5	1798	1
3103	133	DDR5	530	1
3104	3	顯示卡	4900	1
3105	828	DDR5	3599	1
3106	279	顯示卡	100	1
3107	3967	DDR3	250	1
3108	1	DDR3	299	1
3109	3493	DDR5	15300	1
3110	4385	DDR5	6800	1
3111	3678	DDR5	8500	1
3112	1552	DDR5	700	1
3113	9	AGP介面	490	1
3114	4656	DDR3	420	1
3115	4916	DDR5	1200	1
3116	528	顯示卡	11000	1
3117	2504	PCIE介面	950	1
3118	1550	DDR3	500	1
3119	4512	DDR5	270	1
3120	915	DDR5	9000	1
3121	413	其他	31900	1
3122	132	其他	3800	1
3123	1010	DDR3	450	1
3124	713	顯示卡	8300	1
3125	1	其他	4	1
3126	119	DDR5	199	1
3127	7	AGP介面	500	1
3128	56	風扇式	150	1
3129	3785	DDR3	150	1
3130	3458	DDR5	1500	1
3131	325	DDR3	399	1
3132	3121	水冷式	350	1
3133	3732	DDR3	310	1
3134	3041	DDR5	2500	1
3135	4788	其他	13980	1
3136	9	顯示卡	199	1
3137	3812	DDR5	7300	1
3138	860	DDR3	170	1
3139	1	DDR5	600	1
3140	4557	其他	17000	1
3141	4455	DDR5	800	1
3142	276	DDR5	499	1
3143	174	DDR3	130	1
3144	3603	顯示卡	375	1
3145	975	DDR5	1780	1
3146	4505	顯示卡	45150	1
3147	122	其他	300	1
3148	4099	其他	300	1
3149	4673	DDR5	7200	1
3150	3886	其他	18500	1
3151	4259	DDR5	2000	1
3152	185	DDR5	500	1
3153	5014	其他	10	1
3154	3127	DDR3	449	1
3155	235	風扇式	260	1
3156	3839	DDR3	850	1
3157	4462	其他	195	1
3158	3961	電源線	35	1
3159	2	介面卡	99	1
3160	4801	DDR3	380	1
3161	3192	其他	4999	1
3162	636	DDR3	500	1
3163	29	DDR5	1100	1
3164	5498	其他	36990	1
3165	22	DDR5	540	1
3166	1	DDR5	550	1
3167	420	DDR5	1800	1
3168	2025	DDR3	250	1
3169	4952	其他	298	1
3170	5050	其他	39900	1
3171	181	AGP介面	500	1
3172	1526	DDR3	490	1
3173	38	DDR3	300	1
3174	3189	顯示卡	3000	1
3175	3910	DDR3	380	1
3176	249	DDR4 SDRAM	7000	1
3177	1268	DDR5	790	1
3178	2	DDR3	100	1
3179	6105	DDR5	200	1
3180	800	電競獨顯	13000	1
3181	5003	DDR5	1200	1
3182	4051	其他CPU 主機板	1850	1
3183	3855	DDR5	600	1
3184	229	DDR5	2700	1
3185	839	DDR3	340	1
3186	271	DDR5	1299	1
3187	3	其他	368	1
3188	840	DDR3	300	1
3189	1066	轉接線、轉接頭	80	1
3190	5277	DDR5	631	1
3191	1052	轉接線、轉接頭	20	1
3192	4	DDR5	649	1
3193	102	其他電腦周邊設備	8990	1
3194	4340	DDR5	300	1
3195	3762	其他	100	1
3196	3204	DDR3	300	1
3197	3104	電腦零組件	25	1
3198	3753	其他	550	1
3199	3105	DDR3	160	1
3200	1928	DDR3	300	1
3201	1236	顯示卡	560	1
3202	7	介面卡	120	1
3203	2	DDR3	50	1
3204	3806	顯示卡	2750	1
3205	74	15吋	8800	1
3206	933	其他	60900	1
3207	215	DDR5	2200	1
3208	1063	DDR5	400	1
3209	39	介面卡	499	1
3210	605	DDR3	200	1
3211	1278	DDR3	200	1
3212	3615	顯示卡	285	1
3213	3141	DDR5	5800	1
3214	1419	DDR3	650	1
3215	136	散熱片、導管	30	1
3216	367	其他	315	1
3217	3115	附件及改裝品	1400	1
3218	4	其他	300	1
3219	3191	DDR5	1888	1
3220	4018	顯示卡	120	1
3221	3076	風扇式	150	1
3222	417	DDR5	4200	1
3223	3899	DDR3	390	1
3224	99	其他	200	1
3225	3895	其他	180	1
3226	124	電腦零組件	55	1
3227	1899	DDR5	190	1
3228	4712	DDR5	700	1
3229	4158	DDR5	6200	1
3230	642	DDR5	3990	1
3231	4539	DDR3	500	1
3232	3446	DDR5	19990	1
3233	4622	DDR5	4500	1
3234	2313	顯示卡	9700	1
3235	2024	其他	9999	1
3236	3483	DDR5	1200	1
3237	3224	DDR3	150	1
3238	163	顯示卡	280	1
3239	1	DDR3	349	1
3240	831	DDR5	450	1
3241	3868	其他	300	1
3242	5096	其他	4000	1
3243	49	其他	485	1
3244	4461	DDR3	700	1
3245	4533	顯示卡	225	1
3246	1705	DDR5	4290	1
3247	925	DDR3	350	1
3248	35	機殼	2520	1
3249	4567	DDR5	850	1
3250	810	DDR3	499	1
3251	3602	DDR5	7500	1
3252	1016	DDR5	899	1
3253	4156	其他	1100	1
3254	5979	PCIE介面	8500	1
3255	715	DDR5	400	1
3256	2	DDR5	649	1
3257	4558	DDR5	500	1
3258	5817	DDR5	1150	1
3259	15	AGP介面	100	1
3260	3096	其他	350	1
3261	2	PCI介面	700	1
3262	1663	DDR3	200	1
3263	15	AGP介面	300	1
3264	4000	DDR3	443	1
3265	2164	DDR3	150	1
3266	26	AGP介面	150	1
3267	1898	DDR3	400	1
3268	2153	DDR3	340	1
3269	3735	DDR3	130	1
3270	47	AGP介面	99	1
3271	706	DDR3	250	1
3272	5115	DDR5	550	1
3273	61	其他	155	1
3274	1191	DDR5	350	1
3275	3831	DDR3	180	1
3276	3680	DDR5	550	1
3277	3815	DDR5	2500	1
3278	57	輕薄迷你	1000	1
3279	554	DDR3	700	1
3280	1928	DDR3	350	1
3281	5036	DDR3	350	1
3282	61	DDR3	330	1
3283	7	DDR5	50	1
3284	922	DDR5	630	1
3285	728	DDR3	360	1
3286	1358	DDR5	19400	1
3287	1867	DDR5	1800	1
3288	1034	顯示卡	18000	1
3289	3847	DDR3	400	1
3290	4114	PCIE介面	15500	1
3291	4517	其他	800	1
3292	635	DDR5	530	1
3293	1163	顯示卡	3499	1
3294	3697	DDR5	1	1
3295	766	DDR3	150	1
3296	4530	其他	6800	1
3297	3324	DDR5	890	1
3298	723	DDR5	1700	1
3299	125	散熱片、導管	30	1
3300	5034	DDR3	190	1
3301	3	DDR3	199	1
3302	5039	DDR3	650	1
3303	4541	顯示卡	285	1
3304	99	AGP介面	700	1
3305	4726	DDR5	449	1
3306	4053	顯示卡	200	1
3307	4248	顯示卡	375	1
3308	810	DDR5	8650	1
3309	1178	其他	980	1
3310	3861	DDR5	699	1
3311	3847	DDR5	550	1
3312	3946	DDR5	16990	1
3313	914	DDR5	1100	1
3314	916	顯示卡	2200	1
3315	4362	DDR5	1225	1
3316	3094	15吋	1800	1
3317	2166	DDR3	300	1
3318	3943	DDR5	800	1
3319	3718	其他	1300	1
3320	2	古董家電 	100	1
3321	4905	其他	65900	1
3322	3790	其他	23500	1
3323	21	FUJITSU	3200	1
3324	3134	顯示卡	5000	1
3325	4704	DDR5	240	1
3326	379	其他	68000	1
3327	833	DDR5	650	1
3328	948	DDR5	420	1
3329	694	PCI介面	180	1
3330	1417	DDR5	1600	1
3331	218	DDR3	360	1
3332	629	DDR5	800	1
3333	3053	DDR3	450	1
3334	5025	DDR5	5200	1
3335	3190	PCIE介面	3000	1
3336	28	DDR5	1280	1
3337	591	DDR5	750	1
3338	38	DDR5	350	1
3339	356	DDR5	500	1
3340	926	DDR5	170	1
3341	379	引擎、機體零件 	23500	1
3342	4426	PCIE介面	1100	1
3343	74	其他	149	1
3344	3165	DDR3	750	1
3345	3656	DDR5	400	1
3346	5090	DDR3	233	1
3347	4046	AGP介面	550	1
3348	3314	DDR3	200	1
3349	30	400W	140	1
3350	3946	DDR3	380	1
3351	1	DDR5	185	1
3352	3044	顯示卡	7000	1
3353	46	顯示卡	400	1
3354	4005	顯示卡	27900	1
3355	1844	顯示卡	4500	1
3356	773	DDR5	5500	1
3357	4445	DDR5	10500	1
3358	4623	DDR3	300	1
3359	3815	DDR5	2000	1
3360	3241	電腦零組件	58	1
3361	4483	DDR3	120	1
3362	1	旗鑑四核	99999	1
3363	4072	其他	300	1
3364	5312	DDR5	5690	1
3365	4001	DDR5	1650	1
3366	4	其他	1500	1
3367	1037	DDR3	150	1
3368	3047	PCI介面	150	1
3369	1	其他筆電周邊	4	1
3370	249	DDR3	800	1
3371	3330	其他	275	1
3372	4710	顯示卡	710	1
3373	3211	DDR5	3400	1
3374	455	DDR5	2600	1
3375	562	其他	140	1
3376	3353	其他	32990	1
3377	4727	其他	9000	1
3378	4247	DDR5	21500	1
3379	4498	其他	4800	1
3380	270	其他	2499	1
3381	4800	DDR5	5870	1
3382	3621	DDR5	1090	1
3383	4647	PCIE介面	700	1
3384	4305	其他	3090	1
3385	2	顯示卡	2400	1
3386	385	DDR3	240	1
3387	4791	DDR5	3640	1
3388	1849	DDR5	1800	1
3389	3870	DDR3	210	1
3390	3182	DDR5	3000	1
3391	2181	DDR3	400	1
3392	5033	顯示卡	4800	1
3393	734	DDR5	1499	1
3394	63	顯示卡	14500	1
3395	4129	其他	35000	1
3396	3172	轉接線、轉接頭	60	1
3397	1576	DDR5	700	1
3398	4541	DDR5	350	1
3399	3141	DDR5	6250	1
3400	177	其他電腦周邊設備	285	1
3401	3195	DDR5	1688	1
3402	453	其他	390	1
3403	4786	DDR5	10990	1
3404	7	包裝用品	20	1
3405	684	其他線材	129	1
3406	4156	DDR3	149	1
3407	2060	DDR3	390	1
3408	4197	顯示卡	345	1
3409	1265	DDR5	12888	1
3410	91	轉接線、轉接頭	20	1
3411	17	AGP介面	700	1
3412	5115	DDR3	390	1
3413	5	其他	15000	1
3414	887	顯示卡	800	1
3415	3406	DDR5	4950	1
3416	3713	DDR3	290	1
3417	33	DDR5	449	1
3418	68	DDR5	580	1
3419	3733	DDR5	700	1
3420	4456	DDR3	220	1
3421	451	DDR5	999	1
3422	3688	DDR5	300	1
3423	3771	DDR5	300	1
3424	1662	DDR5	1500	1
3425	3	繪圖3D加速卡	3800	1
3426	4588	DDR5	750	1
3427	22	PCI介面	12000	1
3428	1445	DDR5	5800	1
3429	860	PCIE介面	190	1
3430	11	其他	299	1
3431	3963	DDR3	640	1
3432	1889	DDR5	1800	1
3433	999	DDR5	720	1
3434	4723	DDR5	300	1
3435	3927	DDR3	250	1
3436	1	DDR5	399	1
3437	3876	DDR3	9999	1
3438	567	DDR5	1000	1
3439	118	其他CPU	3900	1
3440	4546	DDR5	4940	1
3441	5593	DDR5	4000	1
3442	18	顯示卡	1800	1
3443	3854	DDR5	1000	1
3444	206	AGP介面	640	1
3445	4914	DDR5	300	1
3446	6	附件及改裝品	379	1
3447	3753	DDR5	3500	1
3448	3047	電腦遊戲、周邊配備	6000	1
3449	852	其他	3500	1
3450	61	散熱片、導管	59	1
3451	6293	AGP介面	1499	1
3452	3489	散熱片、導管	2390	1
3453	233	DDR5	13900	1
3454	3922	其他	145	1
3455	978	轉接線、轉接頭	90	1
3456	716	其他	300	1
3457	1125	其他	180	1
3458	2	DDR3	149	1
3459	3101	DDR5	2790	1
3460	2316	DDR5	4899	1
3461	1124	PCIE介面	11200	1
3462	4870	DDR3	500	1
3463	4868	DDR3	250	1
3464	2030	DDR3	400	1
3465	5585	DDR3	250	1
3466	5007	DDR3	350	1
3467	101	AGP介面	500	1
3468	8	其他電腦周邊設備	1500	1
3469	2008	DDR5	2890	1
3470	125	其他	90	1
3471	815	DDR5	890	1
3472	4786	其他	30000	1
3473	4889	DDR3	200	1
3474	4806	其他	800	1
3475	5526	DDR3	390	1
3476	26	風扇式	199	1
3477	11	DDR5	800	1
3478	335	DDR3	250	1
3479	1025	顯示卡	4222	1
3480	1924	DDR5	3290	1
3481	1	DDR3	249	1
3482	3858	其他	13200	1
3483	244	其他	699	1
3484	10	顯示卡	120	1
3485	267	DDR5	550	1
3486	1	DDR5	299	1
3487	3376	DDR5	450	1
3488	4181	DDR5	799	1
3489	1523	DDR5	1400	1
3490	52	含風扇	2299	1
3491	806	轉接線、轉接頭	10	1
3492	6	其他	180	1
3493	3590	顯示卡	355	1
3494	1	繪圖3D加速卡	20	1
3495	4466	DDR3	149	1
3496	4815	DDR5	299	1
3497	777	DDR5	350	1
3498	3131	DDR5	2499	1
3499	1283	顯示卡	200	1
3500	3191	DDR5	1999	1
3501	878	DDR5	3090	1
3502	1784	DDR5	600	1
3503	53	其他	140	1
3504	897	顯示卡	35000	1
3505	3818	DDR5	500	1
3506	3502	其他	44990	1
3507	450	顯示卡	800	1
3508	4735	DDR5	5690	1
3509	2075	其他	1600	1
3510	4622	DDR5	6350	1
3511	5669	DDR5	5000	1
3512	4809	其他	19990	1
3513	723	DDR5	1230	1
3514	292	DDR5	1399	1
3515	39	DDR3	280	1
3516	3941	DDR3	290	1
3517	352	DDR3	300	1
3518	150	DDR5	2000	1
3519	6177	DDR3	500	1
3520	26	其他	13998	1
3521	1582	DDR5	770	1
3522	96	附件及改裝品	790	1
3523	3099	DDR5	1300	1
3524	3236	DDR3	600	1
3525	3087	AGP介面	600	1
3526	676	DDR3	298	1
3527	4720	DDR3	9200	1
3528	6	其他	399	1
3529	3857	DDR3	250	1
3530	819	DDR5	1050	1
3531	3204	DDR5	650	1
3532	1690	DDR5	2290	1
3533	2105	DDR3	690	1
3534	4344	DDR5	1690	1
3535	3954	顯示卡	13900	1
3536	4029	其他	31900	1
3537	20	DDR3	400	1
3538	4622	DDR5	18800	1
3539	4339	PCIE介面	9300	1
3540	1	DDR3	340	1
3541	1	DDR3	149	1
3542	633	DDR5	780	1
3543	4938	DDR5	2890	1
3544	3155	其他線材	2400	1
3545	124	Pentium II	1500	1
3546	1088	DDR5	17900	1
3547	3041	其他CPU	470	1
3548	3765	其他	42900	1
3549	225	顯示卡	3500	1
3550	3	顯示卡	47590	1
3551	5	DDR5	150	1
3552	301	其他	16000	1
3553	1737	其他	5500	1
3554	3106	其他散熱裝置	50	1
3555	100	其他散熱裝置	129	1
3556	737	DDR3	650	1
3557	3253	DDR5	99913900	1
3558	1	DDR3	549	1
3559	1695	DDR3	440	1
3560	147	其他	890	1
3561	5141	PCIE介面	3900	1
3562	918	DDR3	280	1
3563	3278	其他	850	1
3564	4857	DDR5	750	1
3565	4764	DDR5	200	1
3566	165	DDR3	120	1
3567	1354	DDR5	1150	1
3568	26	DDR5	2200	1
3569	914	DDR5	630	1
3570	5101	其他	23500	1
3571	401	DDR3	100	1
3572	115	DDR5	480	1
3573	4749	DDR5	24990	1
3574	4243	其他	18800	1
3575	120	顯示卡	300	1
3576	3761	DDR3	250	1
3577	3042	DDR5	1500	1
3578	997	DDR3	380	1
3579	53	DDR5	300	1
3580	3045	DDR5	4600	1
3581	1242	DDR5	150	1
3582	4225	DDR5	1300	1
3583	3919	DDR5	1550	1
3584	5415	DDR5	1800	1
3585	541	DDR5	400	1
3586	656	DDR3	250	1
3587	3155	監控攝影機	999010	1
3588	131	轉接線、轉接頭	40	1
3589	103	其他散熱裝置	599	1
3590	3228	其他散熱裝置	65	1
3591	4459	其他	2790	1
3592	1057	DDR3	450	1
3593	12	其他電腦周邊設備	1000	1
3594	4	DDR5	4888	1
3595	2085	DDR3	240	1
3596	3066	其他	20	1
3597	4951	DDR3	350	1
3598	943	其他	14900	1
3599	3709	DDR5	1800	1
3600	555	DDR5	9900	1
3601	1243	PCI介面	30000	1
3602	311	其他	300	1
3603	3761	DDR5	1200	1
3604	272	其他	10900	1
3605	5411	DDR5	2500	1
3606	1020	DDR5	410	1
3607	766	顯示卡	40500	1
3608	823	DDR5	790	1
3609	4128	DDR5	300	1
3610	3753	DDR3	250	1
3611	2656	DDR5	8500	1
3612	4623	其他	5000	1
3613	3741	DDR3	650	1
3614	3747	DDR5	300	1
3615	3049	DDR5	9798	1
3616	35	DDR5	449	1
3617	368	DDR5	600	1
3618	3976	其他介面卡	600	1
3619	677	DDR5	650	1
3620	38	DDR5	650	1
3621	294	四核心	6199	1
3622	3877	附件及改裝品	4	1
3623	591	DDR3	500	1
3624	1249	DDR5	2000	1
3625	909	14吋	3950	1
3626	908	其他	55990	1
3627	168	顯示卡	200	1
3628	3934	DDR5	449	1
3629	1566	DDR3	500	1
3630	4429	DDR5	1280	1
3631	1329	DDR5	1500	1
3632	5536	DDR3	650	1
3633	3827	顯示卡	22000	1
3634	1395	DDR3	9999	1
3635	631	DDR5	1499	1
3636	1	介面卡	750	1
3637	3184	DDR3	380	1
3638	3476	PCIE介面	1000	1
3639	1208	DDR5	1390	1
3640	3075	其他	1500	1
3641	4530	其他	500	1
3642	3772	DDR3	240	1
3643	3455	顯示卡	12000	1
3644	2	其他	400	1
3645	172	DDR5	2499	1
3646	3077	水冷式	155	1
3647	16	散熱片、導管	10	1
3648	48	其他線材	35	1
3649	639	風扇式	200	1
3650	127	DDR5	5500	1
3651	3131	DDR5	1999	1
3652	240	轉接線、轉接頭	20	1
3653	672	DDR3	600	1
3654	2075	DDR3	340	1
3655	19	DDR5	600	1
3656	213	其他	180	1
3657	4726	其他	500	1
3658	5297	其他	19939	1
3659	2346	DDR5	340	1
3660	4461	其他	450	1
3661	891	其他	6300	1
3662	772	DDR5	1200	1
3663	1889	DDR3	400	1
3664	745	DDR3	300	1
3665	276	DDR5	2200	1
3666	4082	DDR5	2799	1
3667	3757	DDR5	1299	1
3668	3041	PCIE介面	4000	1
3669	2	DDR3	349	1
3670	1	PCIE介面	200	1
3671	281	顯示卡	9000	1
3672	43	DDR5	530	1
3673	3474	DDR3	99991690	1
3674	919	DDR5	1890	1
3675	4003	其他	200	1
3676	202	DDR5	3590	1
3677	152	其他	135	1
3678	3078	DDR5	590	1
3679	826	DDR5	550	1
3680	1005	DDR3	500	1
3681	2072	DDR3	200	1
3682	126	其他散熱裝置	50	1
3683	4067	電競滑鼠	7490	1
3684	175	其他電腦周邊設備	350	1
3685	4418	DDR3	200	1
3686	686	DDR3	300	1
3687	777	DDR3	800	1
3688	192	其他	65	1
3689	88	DDR5	1300	1
3690	4135	其他	350	1
3691	4118	DDR3	200	1
3692	3127	DDR5	1388	1
3693	369	DDR3	300	1
3694	70	其他	140	1
3695	4370	其他	400	1
3696	41	DDR5	550	1
3697	3912	DDR5	4100	1
3698	1888	DDR3	700	1
3699	4700	DDR5	450	1
3700	303	其他	200	1
3701	3776	其他	56990	1
3702	1769	其他	150	1
3703	1	DIY 電競	1800	1
3704	3665	DDR5	9800	1
3705	3806	DDR5	4700	1
3706	3895	其他	21888	1
3707	391	DDR5	2400	1
3708	764	DDR5	3200	1
3709	1489	DDR3	400	1
3710	3120	其他	23900	1
3711	3050	其他	25	1
3712	4603	DDR5	3290	1
3713	3041	DDR3	600	1
3714	353	顯示卡	19000	1
3715	56	DDR3	150	1
3716	846	其他	1000	1
3717	1346	DDR5	150	1
3718	1	DDR3	500	1
3719	1558	DDR5	450	1
3720	3267	附件及改裝品	60	1
3721	3923	電源線	22	1
3722	75	散熱片、導管	40	1
3723	1	DDR5	699	1
3724	239	PCI介面	100	1
3725	3158	附件及改裝品	10	1
3726	3974	介面卡	2490	1
3727	71	DDR3	788	1
3728	863	DDR5	3100	1
3729	3424	DDR5	1300	1
3730	12	DDR5	950	1
3731	1025	DDR3	400	1
3732	2089	DDR3	290	1
3733	376	DDR5	2200	1
3734	104	DDR5	520	1
3735	3757	DDR5	750	1
3736	115	其他	6900	1
3737	1986	DDR3	300	1
3738	483	DDR3	120	1
3739	1	其他	100	1
3740	3432	DDR5	550	1
3741	904	其他電腦周邊設備	20000	1
3742	96	DDR5	1400	1
3743	3755	DDR5	1	1
3744	1	DDR3	349	1
3745	37	DDR5	620	1
3746	3862	DDR5	480	1
3747	3367	DDR5	630	1
3748	1867	DDR5	360	1
3749	3792	PCIE介面	14900	1
3750	1685	顯示卡	4990	1
3751	225	DDR5	9000	1
3752	3126	DDR5	1889	1
3753	5052	顯示卡	3800	1
3754	152	顯示卡	1100	1
3755	1141	DDR5	750	1
3756	5067	DDR5	700	1
3757	1	其他	600	1
3758	3279	其他	13900	1
3759	3774	DDR3	200	1
3760	4699	DDR5	7880	1
3761	714	DDR3	250	1
3762	5385	其他	29200	1
3763	392	其他	180	1
3764	4634	DDR5	1200	1
3765	3932	其他	15590	1
3766	4786	其他	18500	1
3767	2049	DDR3	420	1
3768	3046	電腦周邊設備	39	1
3769	3	DDR3	150	1
3770	3	風扇式	25	1
3771	3795	其他	35900	1
3772	3078	DDR5	300	1
3773	4914	其他	1500	1
3774	312	顯示卡	1850	1
3775	3860	DDR3	800	1
3776	1131	其他	21900	1
3777	1	其他	159	1
3778	917	DDR3	450	1
3779	5272	其他	7990	1
3780	3457	繪圖3D加速卡	2100	1
3781	3100	其他	690	1
3782	1132	其他	450	1
3783	2000	DDR3	650	1
3784	1845	DDR5	2990	1
3785	3790	DDR3	300	1
3786	734	DDR3	390	1
3787	1607	DDR5	800	1
3788	4700	DDR5	22999	1
3789	1023	DDR5	500	1
3790	1274	顯示卡	80	1
