	score	category_names	prices	isCorrect
2750	8	監控攝影機	59	0
2751	0	其它	330	0
2752	1	其他紙牌遊戲	10	0
2753	0	飼料、零食	35	0
2754	6	動作冒險	800	0
2755	0	GALAXY S系列	179	0
2756	0	咖啡豆	200	0
2757	0	其他	50	0
2758	0	其他	350	0
2759	19	風扇式	899	0
2760	0	烘焙、西點	250	0
2761	0	重金屬	150	0
2762	0	其他	90	0
2763	0	其他 	25	0
2764	0	爆笑幽默	80	0
2765	0	行軍床	2139	0
2766	0	車輛 	180	0
2767	0	遊戲王	15	0
2768	0	折疊式自行車	440	0
2769	0	濾心配件	900	0
2770	0	其他文具	2900	0
2771	0	其他車燈	30	0
2772	0	畫冊	770	0
2773	11	碟煞	1200	0
2774	0	點心	388	0
2775	0	其他 	12	0
2776	0	料理刀具、砧板	70	0
2777	0	SIDESHOW系列	14500	0
2778	7	槍背帶槍托	360	0
2779	0	其他汽車精品	510	0
2780	0	其他園藝用具	140	0
2781	0	模型漆、底漆	170	0
2782	22	其他品牌	35	0
2783	0	古典音樂	120	0
2784	0	米、麵、穀物	199	0
2785	0	其他IC	110	0
2786	0	女歌手	1100	0
2787	0	其他	149	0
2788	2	其他	1000	0
2789	0	運動	350	0
2790	0	奇幻冒險	15	0
2791	1	其他	600	0
2792	0	原子筆	7	0
2793	0	精品配件	130	0
2794	0	咖啡豆	350	0
2795	0	引擎、車組零件	160	0
2796	0	其他	18	0
2797	0	任天堂系列	420	0
2798	0	道具、飾品配件	39	0
2799	1	動、植物	99	0
2800	0	其他機車零組件	400	0
2801	0	其他	358	0
2802	8	零件、配件	30	0
2803	0	其他	79	0
2804	0	其他紙牌遊戲	30	0
2805	0	零件、配件	15	0
2806	0	捲線器	110	0
2807	0	其他緊固件	59	0
2808	0	先秦史	300	0
2809	0	遊戲王	7	0
2810	0	其他汽車零件	10	0
2811	0	合輯或其他	1150	0
2812	122	保護貼、按鍵貼	188	0
2813	0	其他運動用品	350	0
2814	0	動作冒險	270	0
2815	53	SHFiguarts	1399	0
2816	0	煙斗、煙盒	798	0
2817	0	車身標誌、貼紙	400	0
2818	0	南北貨	80	0
2819	3	其他	120	0
2820	0	其他	300	0
2821	0	其他手動工具	730	0
2822	7	遊戲王	10	0
2823	0	後視鏡	383	0
2824	0	船艇、軍艦改裝配件	380	0
2825	0	其他汽車精品	99	0
2826	0	1 144	500	0
2827	0	其他汽車百貨	200	0
2828	0	後庭用品	120	0
2829	0	遊戲王	29	0
2830	0	機車、三輪車	410	0
2831	0	其他手動工具	11900000	0
2832	0	其他線材	165	0
2833	0	紙鎮	180	0
2834	0	內衣褲	690	0
2835	0	其他 	30	0
2836	0	輪胎、輪圈	450	0
2837	0	串珠、中國結用品	10	0
2838	0	其他五金工具	12	0
2839	5	其他五金工具	8	0
2840	33	變速箱	400	0
2841	0	西洋童話	79	0
2842	0	Kawasaki川崎	20	0
2843	0	安全帽	350	0
2844	70	日本景品	250	0
2845	399	其他電腦記憶體	2	0
2846	0	扳手	15	0
2847	0	其他	260	0
2848	0	其他	150	0
2849	3	其他手工藝材料	12	0
2850	0	機體	450	0
2851	2	磁鐵	6	0
2852	0	飲料架、置物架	299	0
2853	1	護踝	290	0
2854	0	二胡	50	0
2855	0	節慶掛飾	250	0
2856	0	電子秤	189	0
2857	0	國家考試	250	0
2858	0	其他五金工具	62	0
2859	0	其他園藝用具	550	0
2860	35	延長線	450	0
2861	0	其他	257	0
2862	0	金工、蠟雕用品	80	0
2863	0	包裝用品	35	0
2864	0	其他品牌	39	0
2865	0	其他居家安全用品	2199	0
2866	0	麵包花、紙黏土用品	40	0
2867	0	其他	200	0
2868	0	LEGO人偶	180	0
2869	0	種子、球根	50	0
2870	0	自然科學	89	0
2871	0	包裝用品	45	0
2872	0	紅米Note2	9599	0
2873	0	機身保護貼	30	0
2874	1	迷你扇	360	0
2875	54	假面騎士	10	0
2876	0	槍袋槍套	199	0
2877	0	古書善本	50	0
2878	0	成套內衣褲	190	0
2879	6	其他品牌	8900	0
2880	0	其他	30	0
2881	0	拼圖	690	0
2882	0	遊戲王	5	0
2883	0	其他五金工具	4800	0
2884	53	場景	430	0
2885	0	水管配件	95	0
2886	1	其他紙牌遊戲	20	0
2887	4	把手	99	0
2888	0	壁燈	200	0
2889	0	輪胎、輪圈	3600	0
2890	106	其他	105	0
2891	0	其他五金工具	180	0
2892	0	其他	99	0
2893	0	其他機車零組件	2280	0
2894	0	運動	1000	0
2895	0	水管配件	95	0
2896	2	其他CPU	550	0
2897	0	三角褲	38	0
2898	26	電源線	60	0
2899	7	其他汽車百貨	80	0
2900	0	台灣職棒	10	0
2901	0	收納罐、盒	75	0
2902	0	蘭花	50	0
2903	0	旋轉滾珠	890	0
2904	0	輪胎、輪圈	90	0
2905	0	純銀	58	0
2906	0	其他	380	0
2907	1	其他汽車百貨	349	0
2908	0	其他園藝用具	4	0
2909	0	其他	1088	0
2910	0	格鬥	104	0
2911	0	螢幕保護貼	40	0
2912	0	天線、強波器	550	0
2913	0	其它電動工具	530	0
2914	0	亞洲紙鈔 	212	0
2915	13	USB線	329	0
2916	34	Core i3	200	0
2917	0	代購、代賣	599	0
2918	14	球員卡收藏用品	60	0
2919	23	球員卡收藏用品	90	0
2920	0	大專、大學用書	295	0
2921	0	LEGO人偶	320	0
2922	0	其他	50	0
2923	0	無痕褲	300	0
2924	0	引擎、機體零件 	85	0
2925	0	其他五金工具	7	0
2926	0	其他五金工具	88888888	0
2927	226	轉接線、轉接頭	25	0
2928	0	其他機車零組件	450	0
2929	0	比基尼 	399	0
2930	0	大專、大學用書	1580	0
2931	0	花鼓	98	0
2932	0	其他原石礦石	100	0
2933	0	其他汽車精品	160	0
2934	0	其他	300	0
2935	0	其他	360	0
2936	1	裝甲騎兵	299	0
2937	0	ASUS	880	0
2938	0	其他無線電設備	35	0
2939	2	男同志	99999999	0
2940	0	釣竿	15	0
2941	0	桌巾、餐墊	4500	0
2942	57	LED燈	59	0
2943	0	飼料	1920	0
2944	0	台灣郵票	250	0
2945	0	其他園藝用具	14500	0
2946	0	海綿、布、清潔刷	7	0
2947	0	其他	890	0
2948	0	離合器	300	0
2949	0	Zippo	130	0
2950	0	魚缸清潔用具	240	0
2951	0	警鈴、防盜器 	1100	0
2952	0	其他紙牌遊戲	20	0
2953	0	魚缸	1250	0
2954	0	引擎、車組零件	85	0
2955	0	氣閥、壓力錶、鋼瓶	80	0
2956	0	電子電工工具	90	0
2957	1	裝修除味保養	75	0
2958	0	模型漆、底漆	45	0
2959	0	其他衛生保健用品	80	0
2960	0	其他	299	0
2961	0	舒適鞋墊	129	0
2962	0	小型犬用	9	0
2963	0	其他登山露營裝備	190	0
2964	0	其他	100	0
2965	0	Sony Ericsson系列	800	0
2966	0	引擎、車組零件	280	0
2967	0	台灣歷史	270	0
2968	0	珠鍊系列	180	0
2969	0	包巾 	99	0
2970	0	電子電工工具	1500	0
2971	0	魔法風雲會	5	0
2972	0	其他五金工具	150	0
2973	0	其他	105	0
2974	0	平底	190	0
2975	62	其他	460	0
2976	0	其他系列	30	0
2977	0	其他	965	0
2978	2	廚房與廚房用品	1450	0
2979	6	其他機車零組件	2280	0
2980	0	代買、海外代購	15430	0
2981	1	爆笑幽默	30	0
2982	0	海綿、布、清潔刷	399	0
2983	0	其他材質	109	0
2984	0	其他機車零組件	800	0
2985	0	遊戲王	5	0
2986	0	門鈴、電鈴	550	0
2987	0	遊戲王	329111	0
2988	0	其他煞車系統零件	295	0
2989	0	車燈、碼錶	100	0
2990	1663	ASUS	1500	0
2991	0	種子、球根	120	0
2992	0	遊戲王	50	0
2993	0	其他益智遊戲、玩具	49	0
2994	0	其他家庭雜貨 	180	0
2995	0	釣竿	580	0
2996	0	後庭用品	180	0
2997	0	引擎、車組零件	2300	0
2998	0	WD	420	0
2999	0	團體	480	0
3000	0	古書善本	50	0
3001	0	遊戲王	90	0
3002	0	其他	220	0
3003	0	濾心配件	45	0
3004	0	其他汽車百貨	280	0
3005	0	遊戲王	200	0
3006	0	蘭花	130	0
3007	0	其他五金工具	40	0
3008	4	其他五金工具	2780	0
3009	0	煞車皮	550	0
3010	0	包裝用品	3	0
3011	0	其他	1200	0
3012	0	其他手動工具	3750	0
3013	1	其他手動工具	95	0
3014	0	門牌、標示牌 	15	0
3015	0	遊戲王	10	0
3016	0	LED照明電子元	20	0
3017	0	魚缸	504	0
3018	0	汽車、賽車	950	0
3019	0	嫩白化妝水	275	0
3020	0	遊戲王	10	0
3021	0	背心內衣	100	0
3022	0	清潔組保護貼	640	0
3023	0	後背包	159	0
3024	0	輪胎、輪圈	250	0
3025	1	其他機車零組件	899	0
3026	0	其他	800	0
3027	0	其他	683	0
3028	0	濾心配件	19	0
3029	0	其他	5300	0
3030	0	三角褲	79	0
3031	0	其他緊固件	21	0
3032	0	燈罩、燈泡	350	0
3033	0	領夾、袖扣	290	0
3034	0	體香劑、止汗劑	760	0
3035	6	其他車燈	130	0
3036	0	其他	89	0
3037	0	水壺、水壺架	480	0
3038	0	其他	80	0
3039	57	安全帽	1200	0
3040	4	其他緊固件	40	0
3041	0	其他手動工具	69	0
3042	0	化油器	1000	0
3043	0	軍事、國防	130	0
3044	0	其他 	30	0
3045	0	保濕凝膠凝露 	739	0
3046	0	團體	395	0
3047	0	其他餅乾	50	0
3048	0	配件	990	0
3049	0	教育玩具	49	0
3050	0	輪胎、鋁圈	11	0
3051	1	其他益智遊戲、玩具	55	0
3052	0	側裙	2999	0
3053	0	日本職棒	20	0
3054	0	肥皂盤、漱口杯、牙刷架	65	0
3055	175	螢幕線	40	0
3056	0	IC	26	0
3057	0	其他冷卻系統零件	33	0
3058	0	桌扇、箱扇	460	0
3059	29	其他鍵盤	300	0
3060	0	吉他配件	180	0
3061	0	電子工具	150	0
3062	0	電玩、卡通配樂	410	0
3063	1659	Core2 Duo	99	0
3064	0	公路車	8	0
3065	0	機動戰士鋼彈	300	0
3066	53	無敵鐵金剛	2980	0
3067	10	其他五金工具	215	0
3068	0	遊戲王	2000	0
3069	0	其他紙牌遊戲	100	0
3070	7	安全帽	130	0
3071	0	油品	140	0
3072	0	遊戲王	35	0
3073	2	其他五金工具	19	0
3074	8	其他品牌	50	0
3075	0	道具、飾品配件	590	0
3076	7	狙擊鏡	250	0
3077	0	串珠、中國結用品	12	0
3078	5	CHIMEI 奇美	1000	0
3079	0	其他汽車精品	380	0
3080	1	汽車、賽車	270	0
3081	0	染髮	280	0
3082	0	引擎、機體零件 	80	0
3083	0	遊戲王	5	0
3084	0	修車工具	65	0
3085	0	電視櫃	990	0
3086	0	筆記本	20	0
3087	0	台灣	250	0
3088	0	其他	194	0
3089	0	其他材質	390	0
3090	0	廣告顏料、膠彩	50	0
3091	0	廣告顏料、膠彩	50	0
3092	0	圓領短袖T	100	0
3093	0	零件、配件	5	0
3094	0	其他戶外用品	13	0
3095	1936	其他CPU	88888	0
3096	0	匙勺	80	0
3097	0	遊戲王	49	0
3098	0	布料	150	0
3099	0	其他緊固件	35	0
3100	0	轉接環	400	0
3101	0	其他	350	0
3102	0	咖啡豆	225	0
3103	0	其他	185	0
3104	5	收納層架	1178	0
3105	3	其他紙牌遊戲	20	0
3106	0	其他清潔用品	135	0
3107	0	引擎、機體零件 	40	0
3108	0	零件、配件	3	0
3109	0	零件、配件	5	0
3110	0	零件、配件	5	0
3111	21	清潔組保護貼	60	0
3112	0	文學小說	221	0
3113	0	DVD音響主機	120	0
3114	0	零件、配件	5	0
3115	0	高領長袖T	140	0
3116	0	護髮	1588	0
3117	0	其他	28	0
3118	0	其他汽車精品	98	0
3119	0	其他五金工具	65	0
3120	1	馬達、壓縮機	1800	0
3121	3	其他電腦周邊設備	843	0
3122	0	日本職棒	10	0
3123	0	其他機車零組件	780	0
3124	0	其他軍用裝備、配件	180	0
3125	0	IC	18	0
3126	19	清潔組保護貼	290	0
3127	0	IC	120	0
3128	0	其他	160	0
3129	0	其他	90	0
3130	10	其他機車零組件	49	0
3131	0	模型用畫筆	60	0
3132	0	球棒	1650	0
3133	0	監控攝影機	1300	0
3134	0	零件、配件	3	0
3135	26	手機保護殼	69	0
3136	0	變速箱	500	0
3137	0	藝術	50	0
3138	5	其他汽車百貨	4980	0
3139	53	其他家電	830	0
3140	0	其他汽車零件	270	0
3141	8	遊戲王	80	0
3142	2	機動戰士鋼彈	520	0
3143	0	遊戲王	25	0
3144	0	其他	35	0
3145	0	短襪	300	0
3146	0	潤滑液	280	0
3147	0	ROBOT魂	1250	0
3148	0	牙膏、牙粉	125	0
3149	0	雨鞋	250	0
3150	0	遊戲王	320	0
3151	0	其他五金工具	40	0
3152	0	支架	199	0
3153	0	古書善本	160	0
3154	0	情色小說	80	0
3155	0	其他五金工具	2	0
3156	1	扳手	4500	0
3157	0	動作冒險	550	0
3158	0	及膝襪	79	0
3159	0	周邊文具	269	0
3160	0	其他汽車精品	10	0
3161	5	踏板	200	0
3162	0	電子電工工具	200	0
3163	0	種子、球根	45	0
3164	0	零件、配件	5	0
3165	7	零件、配件	2	0
3166	2	星際大戰	799	0
3167	58	遊戲王	10	0
3168	0	種子、球根	18	0
3169	0	畫派畫冊	1000	0
3170	0	種子、球根	17	0
3171	0	墨水、墨汁	27	0
3172	1	門鈴、電鈴	650	0
3173	0	其他機車百貨	350	0
3174	0	綜合擴大機	4500	0
3175	2	其他機車百貨	100	0
3176	2	其他比例	319	0
3177	0	花苗、樹苗	30	0
3178	0	其他	690	0
3179	5	零件、配件	136	0
3180	0	其他	100	0
3181	0	自動鉛筆	220	0
3182	0	其他機車百貨	80	0
3183	0	其他	1	0
3184	0	其他	1435	0
3185	102	其他	130	0
3186	0	種子、球根	25	0
3187	3	其他收藏卡	3550	0
3188	4	整流罩、車殼	750	0
3189	0	零件	13	0
3190	0	其他機車零組件	2800	0
3191	0	高中、高職用書	3430	0
3192	0	隔離霜	15	0
3193	0	拼布、料	6	0
3194	0	魚餌	38	0
3195	3	優格機	980	0
3196	6	碟煞	1450	0
3197	0	其他	99	0
3198	2	碟煞	1450	0
3199	0	車用飾品	49	0
3200	0	卡漫動畫	250	0
3201	0	其他輕小說	4400	0
3202	17	螢幕保護貼	199	0
3203	1	50吋	2500	0
3204	0	連身泳裝 	295	0
3205	0	其他合法改裝套件	560	0
3206	0	Superlux 舒伯樂	1300	0
3207	0	其他紙牌遊戲	5	0
3208	0	其他無線電設備	1700	0
3209	0	引擎、車組零件	100	0
3210	54	可攜式可拆卸主機	80	0
3211	2	其他	51	0
3212	0	螺絲批旋具頭	50	0
3213	0	米、麵、穀物	578	0
3214	0	1 144	550	0
3215	0	戰鬥陀螺	420	0
3216	0	雨刷精	2200	0
3217	9	其它品牌	350	0
3218	12	耳機麥克風	3890	0
3219	53	其他	199	0
3220	0	股票、證券	39	0
3221	0	其他機車零組件	1200	0
3222	0	愛情文藝	79	0
3223	0	汽車、賽車	9999	0
3224	3	魔法風雲會	25	0
3225	12	保溫杯	750	0
3226	0	其他紙牌遊戲	10	0
3227	0	踏墊	1180	0
3228	0	其他	75	0
3229	0	充電器	308	0
3230	0	零組件	30	0
3231	835	其他系列	259	0
3232	1	門牌、標示牌 	1350	0
3233	0	浮標魚標	25	0
3234	0	其他清潔用品	119	0
3235	0	後避震器	13500	0
3236	1	其他	550	0
3237	0	其他	50	0
3238	0	魔法風雲會	2000	0
3239	0	安全帽	550	0
3240	3	其他	15	0
3241	0	其他主要系列	299	0
3242	0	滅火器	850	0
3243	0	EPSON	620	0
3244	0	純銀	149	0
3245	0	其他	29	0
3246	0	耳機、麥克風	80	0
3247	0	其他	435	0
3248	0	攝影集、寫真	1300	0
3249	0	其他機車百貨	790	0
3250	23	其它電動工具	3300	0
3251	0	其他	60	0
3252	0	其他餐具	14	0
3253	0	噴槍筆、空壓機	5980	0
3254	0	踏板	330	0
3255	0	其他用具	360	0
3256	0	其它壁紙	299	0
3257	1	其他	38	0
3258	32	其他冷卻系統零件	1999	0
3259	0	Acer	570	0
3260	1	握把、龍頭	430	0
3261	0	其他	295	0
3262	0	1 144	550	0
3263	0	種子、球根	18	0
3264	4	零件、配件	30	0
3265	0	水管配件	59	0
3266	0	近代瓷器	650	0
3267	8	轉接線、轉接頭	3900	0
3268	0	票券	45	0
3269	0	其他音響設備	2500	0
3270	5	電池	5800	0
3271	3	其他五金工具	88	0
3272	0	其他汽車百貨	50	0
3273	3	其他電腦周邊設備	999050	0
3274	0	遊戲王	250	0
3275	1	遊戲王	30	0
3276	0	假面騎士	1780	0
3277	0	二戰軍艦	980	0
3278	0	握把、龍頭	850	0
3279	0	貼紙 	110	0
3280	0	其他	1980	0
3281	0	遊戲王	20	0
3282	0	中性筆	25	0
3283	0	遊戲王	10	0
3284	0	其他雜誌	120	0
3285	0	燈罩、燈泡	520	0
3286	0	其他	40	0
3287	1	遊戲王	100	0
3288	0	遊戲王	10	0
3289	2	動作	700	0
3290	0	其他宗教	390	0
3291	129	8GB	790	0
3292	0	其他手工藝材料	20	0
3293	123	女藝人	1699	0
3294	0	後照鏡	1300	0
3295	11	零件、配件	10	0
3296	0	普洱茶	200	0
3297	0	辦公椅	12500	0
3298	4	其他騎士用品	200	0
3299	0	香爐、香品	300	0
3300	86	台灣歷史	180	0
3301	0	其他金屬模型	500	0
3302	0	花苗、樹苗	475	0
3303	1	其他品牌	100	0
3304	3	支架	159	0
3305	0	其他	50	0
3306	0	避震器	4999	0
3307	0	遊戲王	220	0
3308	0		30	0
3309	1	遊戲王	150	0
3310	1	自動鉛筆	24	0
3311	0	鈦鋼材質	148	0
3312	0	其它儀表儀器	35	0
3313	0	紙膠帶	39	0
3314	0	1 144	270	0
3315	0	造景裝飾	100	0
3316	0	遊戲王	30	0
3317	20	LED電子燈	210	0
3318	3	LEGO人偶	125	0
3319	0	其他遙控模型、玩具	200	0
3320	5	側燈	600	0
3321	0	其他黏貼用品	18	0
3322	121	引擎、機體零件 	540	0
3323	0	女歌手	320	0
3324	0	遊戲王	15	0
3325	73	桌鐘	991120	0
3326	0	ROBOT魂	3700	0
3327	1	遊戲王	480000	0
3328	0	BB戰士	190	0
3329	0	其他	480	0
3330	0	輪胎、輪圈	550	0
3331	0	模型漆、底漆	265	0
3332	0	遊戲王	20	0
3333	0	教育玩具	449	0
3334	26	其他	130	0
3335	0	CASIO	999590	0
3336	0	握把、龍頭	250	0
3337	129	手機保護殼	99	0
3338	0	其他	240	0
3339	2	零件、配件	13	0
3340	16	轉接線、轉接頭	245	0
3341	16	轉接線、轉接頭	265	0
3342	0	其他	10	0
3343	0	SAMSUNG	10	0
3344	0	犬用梳子	40	0
3345	0	其他	20	0
3346	0	歐美	150	0
3347	0	把手	550	0
3348	0	其他	50	0
3349	0	其他無線電設備	500	0
3350	0	其他機車零組件	110	0
3351	0	刀具	289	0
3352	0	成人雜誌	250	0
3353	0	魚缸清潔用具	199	0
3354	0	蛋白素	1800	0
3355	0	遊戲王	15	0
3356	0	日本職棒	20	0
3357	0	畫冊	920	0
3358	18	其他線材	330	0
3359	0	舞曲、電子音樂	100	0
3360	0	古書善本	80	0
3361	0	其他	60	0
3362	18	三腳架	690	0
3363	0	其他機車零組件	150	0
3364	0	美容清潔	800	0
3365	4	手電筒	800	0
3366	7	其他五金工具	126	0
3367	0	零件、配件	1	0
3368	0	土壤介質、肥料	470	0
3369	0	行銷	150	0
3370	0	古龍	60	0
3371	0	前後大燈	2400	0
3372	0	其他汽車百貨	550	0
3373	0	內置底部式過濾器	190	0
3374	0	其他五金工具	95	0
3375	5	後背包	855	0
3376	0	其他廚房用品	90	0
3377	0	煞車皮	1250	0
3378	121	引擎、機體零件 	10	0
3379	0	其他	335	0
3380	0	手推車及用品	138	0
3381	0	其他	15	0
3382	8	角燈	700	0
3383	1	套筒及配件	70	0
3384	0	支架地台	80	0
3385	0	聖鬥士	2500	0
3386	0	其他五金工具	225	0
3387	0	畫派畫冊	450	0
3388	0	花苗、樹苗	150	0
3389	0	種子、球根	35	0
3390	1	IBMLenovo	600	0
3391	0	花苗、樹苗	230	0
3392	1	公事包	499	0
3393	0	潤膚乳液	559	0
3394	0	其他紙牌遊戲	260	0
3395	10	其他紙牌遊戲	150	0
3396	0	其他	65	0
3397	3	過濾棉	175	0
3398	0	其他	168	0
3399	0	台灣歷史	307	0
3400	0	其他	50	0
3401	0	越野型沙灘車	250	0
3402	0	醬油、醬油膏	55	0
3403	0	其他用品	70	0
3404	0	其他	110	0
3405	1	零件、配件	9	0
3406	1	其他手動工具	340	0
3407	1	其他	1400	0
3408	0	花苗、樹苗	150	0
3409	0	其他	149	0
3410	0	辣椒醬、辛辣調味料	50	0
3411	3	其他筆電周邊	40	0
3412	0	角色扮演	150	0
3413	1	其他手動工具	221	0
3414	1	其他緊固件	2	0
3415	1	車罩	950	0
3416	0	其他五金工具	1630	0
3417	2	其他電腦周邊設備	125	0
3418	4	其他	450	0
3419	1	其他音響設備	1750	0
3420	0	警鈴、防盜器 	1650	0
3421	0	散熱片、導管	5	0
3422	0	美容、清潔用品	160	0
3423	0	園藝用品 	880	0
3424	44	轉接線、轉接頭	159	0
3425	3	首飾吊飾	7	0
3426	0	狗用玩具	120	0
3427	0	其它保溫商品	130	0
3428	0	引擎、機體零件 	150	0
3429	1	充電、傳輸線	340	0
3430	0	其他漫畫	2500	0
3431	0	益智解謎	70	0
3432	7	代買、海外代購	399	0
3433	0	策略模擬	90	0
3434	0	水管配件	50	0
3435	1777	ASUS	400	0
3436	0	電玩遊戲	60	0
3437	0	大專、大學用書	468	0
3438	0	車用影音線材	2	0
3439	0	電動機車	99	0
3440	0	其他	250	0
3441	0	護理乳液、霜	249	0
3442	0	其他	2880	0
3443	5	收納層架	1178	0
3444	0	都會愛戀	130	0
3445	0	其他漫畫	113	0
3446	0	其他	59	0
3447	0	鼠籠	300	0
3448	0	合輯或其他	99	0
3449	0	電腦散熱器	158	0
3450	0	遊戲王	15	0
3451	3	車身標籤、貼紙	100	0
3452	0	定時器、變壓器	649	0
3453	0	其他漫畫	104	0
3454	0	車身標誌、貼紙	67	0
3455	0	節慶掛飾	129	0
3456	0	汽缸	1200	0
3457	0	動作冒險	568	0
3458	0	美工刀	85	0
3459	14	引擎本體及內部零件	200	0
3460	0	其他	20	0
3461	0	吉他配件	15	0
3462	0	其他教科書	300	0
3463	1	相片紙	465	0
3464	6	零件、配件	4	0
3465	0	其他手動工具	49	0
3466	0	遊戲王	25	0
3467	0	其他用具	80	0
3468	0	鋼筆、鋼珠筆	90	0
3469	0	海綿、布、清潔刷	30	0
3470	0	畫冊	1390	0
3471	0	其他	610	0
3472	136	VESPA偉士牌	200	0
3473	0	保鮮盒、便當盒	139	0
3474	0	車輛 	900	0
3475	0	美國職籃	10	0
3476	53	畫冊	1280	0
3477	0	遊戲王	55	0
3478	1	輪胎、鋁圈	1700	0
3479	0	其他	570	0
3480	0	其他	35	0
3481	0	電容器	50	0
3482	0	電晶體	7	0
3483	0	引擎、車組零件	180	0
3484	0	其他五金工具	160	0
3485	0	電腦散熱器	148	0
3486	3	海報、劇照	100	0
3487	0	其他	99	0
3488	0	策略模擬	580	0
3489	0	其他	170	0
3490	2	其他戶外用品	150	0
3491	0	其他	85	0
3492	0	其他	70	0
3493	0	校園少女	10	0
3494	0	其他主要系列	150	0
3495	1	消音器	850	0
3496	0	其他	80	0
3497	4	其他	1	0
3498	16	桌遊系類	991162	0
3499	0	齒盤曲柄	48	0
3500	0	碟煞	600	0
3501	9	化油器	200	0
3502	0	飲料架、置物架	350	0
3503	9	IO 連接器	25	0
3504	8	其他紙牌遊戲	10	0
3505	43	生活用品、食物	250	0
3506	139	零件、配件	1900	0
3507	0	零件、配件	2	0
3508	53	其他	915	0
3509	0	其他五金工具	700	0
3510	3	1 144	25	0
3511	0	其他	44	0
3512	0	遊戲王	30	0
3513	0	台灣職棒	15	0
3514	0	其他	590	0
3515	6	其他合法改裝套件	350	0
3516	0	其他比例	79	0
3517	5	變焦望遠鏡頭	17576	0
3518	0	電腦馬桶座	649	0
3519	0	車身標籤、貼紙	630	0
3520	0	車身標籤、貼紙	220	0
3521	0	紙牌週邊	200	0
3522	0	其他釣魚裝備	10	0
3523	0	園藝用品 	450	0
3524	0	零件、配件	39	0
3525	0	電子電工工具	120	0
3526	0	零組件	250	0
3527	86	離合器	3900	0
3528	0	貓砂	480	0
3529	0	其他	420	0
3530	0	其他	200	0
3531	0	遊戲王	15	0
3532	10	其他車燈	200	0
3533	0	其他	30	0
3534	0	遊戲王	5	0
3535	0	遊戲王	5	0
3536	0	遊戲王	30	0
3537	0	遊戲王	30	0
3538	0	其他	18	0
3539	0	其他	299	0
3540	0	其他手工藝材料	10	0
3541	0	其他	79	0
3542	6	齒輪、鏈條、皮帶	2300	0
3543	4	其他	85	0
3544	0	其他	190	0
3545	31	其他	56	0
3546	0	其他	211	0
3547	0	線香、塔香	480	0
3548	4	其他	200	0
3549	0	布料、布飾用品	5	0
3550	0	風景建築 	20	0
3551	10	螢幕保護貼	69	0
3552	0	花苗、樹苗	110	0
3553	851	10吋含以下	320	0
3554	0	其他	10	0
3555	1	清潔用品	1500	0
3556	0	其他	2270	0
3557	0	耳機附件	120	0
3558	0	遊戲王	119	0
3559	7	其他	80	0
3560	0	遊戲王	5	0
3561	1	遊戲王	35	0
3562	0	iCash	100	0
3563	0	遊戲王	5	0
3564	0	其他油品及添加劑	120	0
3565	1	進氣系統	2800	0
3566	0	睡墊、地墊、防潮墊	99285	0
3567	22	其他品牌	125	0
3568	54	遊戲王	50	0
3569	0	姓名學、八字	180	0
3570	0	其他機車百貨	1970	0
3571	0	其他機車百貨	250	0
3572	0	其他收藏卡	420	0
3573	0	零件、配件	9	0
3574	0	擺飾 	100	0
3575	0	假髮	1050	0
3576	0	其他品牌	88	0
3577	0	科幻	405	0
3578	0	其他	36	0
3579	0	花苗、樹苗	120	0
3580	0	手動往返	20	0
3581	0	其他	301	0
3582	0	其他	311	0
3583	0	其他	18	0
3584	7	動作冒險	1000	0
3585	0	其它	10	0
3586	0	魚	53	0
3587	0	1 144	770	0
3588	2	水管配件	200	0
3589	0	迪士尼系列	320	0
3590	0	其他	283	0
3591	6	保健	60	0
3592	24	HP	250	0
3593	0	其他	62	0
3594	0	其他	121	0
3595	0	其他	94	0
3596	0	其他	355	0
3597	0	自我成長	59	0
3598	0	遮陽隔熱	799	0
3599	4	LED照明光學元件	25	0
3600	56	HP惠普	4500	0
3601	1	其他登山露營裝備	29	0
3602	3	其他品牌	70	0
3603	4	其他合法改裝套件	704	0
3604	0	其他家庭雜貨 	200	0
3605	0	踏板	450	0
3606	0	曲軸	1650	0
3607	0	其他用具	200	0
3608	0	魔法風雲會	300	0
3609	1	螢幕保護貼	180	0
3610	0	水壺、保溫瓶	320	0
3611	0	遊戲王	69	0
3612	0	醃漬品	400	0
3613	0	少女系列	299	0
3614	2	海賊王系列	300	0
3615	22	其他CPU	1799	0
3616	0	其他	1690	0
3617	0	其他音響設備	345	0
3618	70	無線電對講機	1300	0
3619	0	其他零食	109	0
3620	0	 刀叉	14	0
3621	0	無線電設備	800	0
3622	1	TIIDA	500	0
3623	0	水壺、水壺架	245	0
3624	0	其他廠牌	488	0
3625	10	其他汽車百貨	15	0
3626	0	組裝、修補工具	250	0
3627	0	其他	100	0
3628	0	其他網路設備	3980	0
3629	0	其他繪畫工具	90	0
3630	0	其他	140	0
3631	53	SM用品	149	0
3632	0	皮雕材料	120	0
3633	97	其他比例	300	0
3634	4	OrchidSeed	4100	0
3635	0	模型漆、底漆	150	0
3636	0	遊戲王	10	0
3637	0	其他	300	0
3638	0	營帳配件	499	0
3639	0	其他	190	0
3640	0	其他汽車零件	250	0
3641	2	刀具	490	0
3642	0	圍棋	250	0
3643	0	七龍珠系列	250	0
