	names	category_names	prices	notCorrect
6140	GB日版GAMEPocketCamera黃附說明書41937280	其他類型	500	0
6141	FlyWIXOSSWXDi-P04-047C普卡	其他紙牌遊戲	5	0
6142	奧地利1967冰上曲棍球1全	歐洲郵票	19	0
6143	白色--蕾絲吊飾款內褲尺寸：ＸＬ	三角褲	70	0
6144	Mio168衛星導航2手	Mio	1500	0
6145	磐石GHKGK105AK105GBB全鋼製瓦斯槍-GHKG105	瓦斯槍	11500	0
6146	萬象極品無刺金目鱸魚清肉片約300g±5%片鱸魚排、煮鱸魚湯、清蒸、煎、烤各種料理方式都適合	魚	129	0
6147	歐馬國際7M3721647T4油門踏板橡皮德國原廠副廠	踏板	300	0
6148	453010CM，352510CM，紙箱，B浪，各100個	包裝用品	2420	0
6149	遊戲動漫本舖吸血鬼僕人049789863325017	其他漫畫	90	0
6150	幻想黯夜獵蹤MID190U中英離鄉救難人OutlandLiberator	魔法風雲會	10	0
6151	實心跳繩16尺3人團康人跳繩三人跳繩	其他健身器材	170	0
6152	K6COUPE天窗把手	其他汽車零件	200	0
6153	童心屋汽車可愛出風口香膏蘋果香水座夾車除異味香薰蘋果造型汽車香水出風口芳香劑冷氣口香水車用香水	其他汽車百貨	39	0
6154	電子沙漏套件趣味電子製作技能考試教學單片機LED燈DIY散件W7-210119422545		53	0
6155	錶帶家瑞典DW錶超值代用嚴選義大利20mm19mm18mm17mm14mm13mm12mm小牛皮真皮錶帶	錶帶	550	0
6156	利通餐飲設備304內桶8L油炸機插電式8公升油炸機桌上型油炸機電炸爐電力式油炸機油炸爐	爐具	1800	0
6157	雲品丹麥Denmark1983Sc735-36setMNH庫號83033	歐洲郵票	43	0
6158	GT超人力霸王特利卡可動公仔-複合型態645566	其他	600	0
6159	建宏網路書局>贏家國中科普與人文閱讀題組4716413111092	國中、國小用書	224	0
6160	volvos70零件車報廢拆售	其他汽車零件	10000	0
6161	肥宅花園遊戲王RC02-JP042神鷹羽毛掃半鑽	遊戲王	50	0
6162	熱透氣防水車罩-休旅車型日產X-TRAIL汽車罩防水車罩車衣防塵罩XTRAILCRVRAV4	車罩	999	0
6163	冠宇小屋PS攻略本=龍騎士4	PlayStation系列	100	0
6164	小橋鐵DIY四驅車車架軸架車軸架微型角鐵U型槽型鐵Arduino智能小車科展專題_P013	其他	4	0
6165	GAMEPARKWSSGW70-067Ux030a4;x030b0;x030ca;x030a4;x030c8;x030e2;x030b8;x030e5;x030fc;x030eb;戰姬絕唱AXZ	神奇寶貝	30	0
6166	飛燕亭寶可夢PTCG中文版SC2a119120無極汰那VVMAX進化鏈合售	神奇寶貝	157	0
6167	彩貼藝匠台中店XMAX300拉線特仕A0113M反光膜特殊材料車膜彩繪機車貼紙	車身標籤、貼紙	600	0
6168	MarkMotorcycles內縮型白鐵滑胎燈方向燈架-野狼KTR雲豹哈士奇專用可搭配大燈購買	燈罩、燈泡	950	0
6169	防疫專用殺菌燈殺毒燈便攜式手持家用隨身消毒燈滅菌器殺菌燈殺菌除x087a8;uvc紫外線消毒棒	其他	399	0
6170	戀物星球天然橡膠圈橡皮筋橡皮圈牛皮筋乳膠圈皮筋直徑50MM寬5MM1斤	其他	200	0
6171	TOTALQUARTZ9000ENERGY5W40	引擎機油	130	0
6172	現貨TAMIYA田宮MantaRay魔鬼魚專用硬化中央傳動軸鋁合金馬達座47373	車輛 	810	0
6173	獅子王模型>DJI大疆OsmoAction充電器QC30快充電池充電盒相機USB管家	其他	350	0
6174	HAO卡片樂團夢特別包002-N花園多惠BanGDream！收藏卡透明卡	收集卡	25	0
6175	秒殺高中公民與社會：跨版本隨身讀三民三民公民編輯小組無劃記F43	其他	100	0
6176	一次性手套超薄緊手PVC乳膠手套100只食品級耐磨透明耐用橡膠美容	其他	575	0
6177	110東宜二手書碁x05cef;EM0019SPSS22統計分析嚴選教材楊世瑩著2017年978986347下方有水漬	大專、大學用書	180	0
6178	150w250w閃光燈造型燈泡SK400WIIDP600W適用于神牛金貝攝影燈影室燈E27螺紋口通用型	其他	120	0
6179	DAda緞帶．布藝DIY．C10232-25mm漸變漸層中間緞雪紗帶自選2米25	包裝用品	25	0
6180	現貨免運37V聚合物鋰電池3000mAh963760963860攝像測畝儀暖手寶電池	其他	173	0
6181	滿199免運10MM30米耐高溫膠帶阻燃黑色醋酸膠布寬158-06360	其他	80	0
6182	魅惑天瓶男完全幸福手冊ISBN:986679│俊嘉文化│王中和、愛吉娜	其他	70	0
6183	胖胖星球中大尺碼？親子款鯛魚燒口袋潮T2XL7XL？加大短袖100213	T恤	690	0
6184	13本	同人誌	6150	0
6185	午後書房菅原真理子，男性社會女性時代，民77年初版，洪建全教育210605-125	其他	40	0
6186	安全騎士ZEUS瑞獅811AL6白黑紅全罩安全帽好禮三選一可折價	其他機車百貨	2000	0
6187	亮駒OLIMACLEANERWAX清潔蠟550g	其他清潔用品	330	0
6188	SAMSUNGSM-J710GN零件機	GALAXY J、R系列	120	0
6189	華歌爾=Mrdadado=L號=專櫃品質=樸實價格=優質運動貼身四角褲=男生內褲	四角褲	188	0
6190	歐羅斯俄羅斯努麗公主水果茶12種口味花果茶歐洲茶包25入	其他	80	0
6191	修正足舒冷敷凝露防腳氣噴劑緩解腳臭足癬腳癢止癢殺菌香港腳噴霧	其他	390	0
6192	PRIO-JP072聖遺物古代遺物的神智銀字98-99	遊戲王	150	0
6193	阿Ki路邊攤華語CD藍心湄肉餅飯糰全新未拆封	女歌手	688	0
6194	漫畫週刊半月刊第31期│楊鎮宇賴重福│民66年	其他漫畫	224	0
6195	ALG卡牌專門C21指揮官2021CommandTower指揮塔英中文	魔法風雲會	10	0
6196	有夠機車變速桿護套野狼雲豹KTR金勇愛將檔車都適用	其他傳動系統零件	70	0
6197	RIBsingingRIB＊日版初回2CD吊飾付全新未拆＊	電玩、卡通配樂	1140	0
6198	酸雨戰爭公鹿小隊角馬機車二手已拆	其他港系公仔	390	0
6199	老天順本鋪現貨遊戲王LVP3-JP041交錯薔薇龍亮面韓紙	遊戲王	50	0
6200	全新世嘉SEGA60周年ASTROCITYmini專用收納箱輕量收納盒非主機歡樂交易屋	其他主機	790	0
6201	NEXO未來騎士團巨象元素騎士積木兒童拼裝益智積木相容樂高400元	其他	400	0
6202	賣貴請告知玻璃螢幕增高支架限郵寄宅配螢幕增高收納架辦公桌上架電腦螢幕收納增高架螢幕架置物架附發票	螢幕桌上架	398	0
6203	￥儲藏室￥港版NOGAMENOLIFE遊戲人生兔女郎吉普莉爾FREEing性感大手辦公仔擺飾PVC	少女系列	1050	0
6204	台灣現貨動脈2ARTERYPAL2PRO原廠芯子	其他	120	0
6205	貓腳印松江KSw75_015美好世界達克妮絲為美好的世界獻上祝福黑白雙翼WS貳	其他紙牌遊戲	10	0
6206	NA諾亞方舟數碼寶貝DTCG百萬龍獸RST5-11預組	其他紙牌遊戲	30	0
6207	波卡鋪遊戲王ANPR-JP046白銀之翼普卡日文版日紙	遊戲王	2	0
6208	>貓腳印遊樂園YGO遊戲王DBIC魔女工坊畫家皮特蕾DBIC-JP015普卡	遊戲王	5	0
6209	影音專賣店-0718-正版藍光BDALWAYS守候幸福的三丁目附外紙盒日本電影直購價	其他	148	0
6210	芃芃玩具機動戰士鋼彈G之復國運動HG1144艾爾夫布魯克假面男專用機貨號95702	其他	399	0
6211	ALG卡牌專門EXO出瑞斯記RootwaterMystic根潭密教徒英文	魔法風雲會	5	0
6212	男涼感背心健身背心運動背心Lisco慢跑健身睡衣內搭背心涼感衣可參考FuLeeShop服利社	背心	349	0
6213	強力滅蟑螂藥家用全窩端強效廚房殺蟑膠餌除蟑螂粉餌盒特效一窩端	其他	240	0
6214	--Angel--橫山光輝經典漫畫--項羽與劉邦2-18未完	歷史漫畫	1700	0
6215	FUJIMARUSF-50B03XKYS50D13LHDD309BV10DLBB297SHG4202A	電視維修零組件	350	0
6216	潮貨現貨納智捷專用鑰匙套LUXGENS3S5U5U6GT220U7M7鑰匙皮套鑰匙圈飾品鑰匙	其他汽車百貨	265	0
6217	線性代數linearalgebra,strang	大專、大學用書	400	0
6218	幻想卡鋪魔法風雲會時空混沌PLC英文C原基緘印SealofPrimordium	魔法風雲會	10	0
6219	百草園工作室蘭嶼千金藤	花苗、樹苗	150	0
6220	PDOK台夾式10倍放大鏡帶led燈老人閱讀維修雕刻臺燈高倍高清W5867556	其他	1372	0
6221	喜萬年含稅PHILIPS飛利浦PL-C13W8272P緊密型燈管斜對腳_PH170030	燈泡、燈管	95	0
6222	◆台中卡通◆預購12月免訂金UWA終末的女武神極厚壓克力鑰匙圈集吊飾中盒1126	精品配件	12509	0
6223	代訂4540774147045柑橘味香氣citrusOPx030a2;x030b6;x030ec;x030a2;nanoRIPE	電玩、卡通配樂	440	0
6224	9本合售書況佳情緒管理小學堂成長激勵篇小兔比特當哥哥閣林國際圖書x0223c;無劃記無光碟童書繪本3ZZ	其他	490	0
6225	樂魚寶台灣seagarden喜卡登-無殼豐年蝦卵135ml特級補品去殼豐年蝦液態豐年蝦卵仔魚	豐年蝦卵	105	0
6226	稅前5200DTD172Z／紫／酒紅／單主機工具先生牧田MAKITA18v充電式無刷衝擊起子DTD171	電鑽	5460	0
6227	庫帆英國Motone氣水冷凱旋通用加長打檔桿	其他機車零組件	1150	0
6228	24H出貨電動刮鬍刀刮鬍刀電動剃鬚刀剃須刀刮胡刀電動新款充電式男士全身水洗胡子刀梯胡神器小米有品	其他品牌	439	0
6229	3DO日版GAME宇宙生物遊樂園41636305	其他主機	200	0
6230	A11戰士萊斯亮面PTDN-JP03090分日製	遊戲王	5	0
6231	7020貼片led燈珠,05w冷白雙芯片原裝亮度231-02645	其他	2	0
6232	已含稅USB20雙帽讀卡器	其他	30	0
6233	itx機箱拉絲鋁面板便攜式mini電腦機箱簡約小機箱橫臥式工控機箱	畫派畫冊	1400	0
6234	德國進口Schneider施耐德967針管筆美術設計動漫勾x07ebf;描邊繪畫防水速寫筆	其他書寫用具	129	0
6235	現貨下殺大功率超薄汽車喇叭4吋5吋6吋65吋1對轎車廂型車商用車貨車喇叭改裝高音中重低音汽車全頻喇叭車載全音喇	其他汽車精品	967	0
6236	免用統一發票專用章收據章橢圓章橡皮章收發專用章感恩回饋需賣場下訂特價100元、高雄禾昇刻印	印章 	100	0
6237	上士預購7月免訂金萬代HGUC1144145機動戰士鋼彈漢摩拉比5060971	1:144	400	0
6238	金秋電商3M助黏劑強力雙面膠助黏劑946ml3M94primer架橋劑導光條燈膜燈條5050	其他機車百貨	1590	0
6239	一般小說_王若望選集_小說報告文書L76	其他	40	0
6240	牌塔WSRewriteRWW48-004R篝紙牌	其他紙牌遊戲	50	0
6241	酷3CTP-LINKTL-WN823N300M高速迷你型USB無線網卡	桌上型電腦網路卡	250	0
6242	露天書寶二手書T4財經企管_HIH斜槓青年-全球職涯新趨勢,迎接更有價值的多職人生_SusanKuang	生涯規劃	189	0
6243	現貨不含瓶身口腔噴霧口腔精油噴頭有長短噴頭可選替換蓋象鼻搖桿噴頭適用多特瑞美樂家悠樂芳	其他	10	0
6244	SPTYates565個人機降安全確保繩沙色現貨	救難垂降安全座帶/吊帶	4580	0
6245	代購單卡關於我轉生變成史萊姆這檔事威化食玩收集卡第2彈SP卡利姆路紫苑朱菜5308商店	收集卡	199	0
6246	現貨魂商限定FW鋼彈CONVERGE:CORE新機動戰記鋼彈W無盡的華爾茲五機套組	鋼彈系列 	1790	0
6247	全館490免運百喜草草籽100公克	其他	100	0
6248	4月8日到書UTB2021年5月號表紙：齋藤飛鳥附：海報	日本	440	0
6249	數位分心症候群橡實出版手機依賴症有泛黃ISBN：9789865623210明鏡二手書2015	網路概論	128	0
6250	"大享	台灣現貨	9787115535122演算法精粹:經典計算器科學問題的Python實現簡體書人民郵電59"	其他	295	0
6251	日販EMONTOYS神代夢華譚尼德霍格黑龍18PVC完成品代理版現貨	其他	4700	0
6252	再生卡舖遊戲王20TH-JPC97拮抗勝負金亮	遊戲王	70	0
6253	NintendoGAMEBOY日版神奇寶貝精靈寶可夢紅版噴火龍800已售出	Nintendo Switch	999999	0
6254	VOLVOC30後擋雨刷20101414吋後雨刷原廠式樣專車專用顧客好評大力推薦唯一首選	雨刷	180	0
6255	高砂深山鍬形蟲A1一對野生完美新蟲	昆蟲用品	150	0
6256	二手CD:安室奈美惠，concentration20，NAMIEAMURO專輯CD	女歌手	99	0
6257	RCHIDLED專賣店光導LED燈條單色燈條導光條光導移植LED燈櫥櫃燈車門燈燈眉	燈罩、燈泡	200	0
6258	東欣夢娜麗莎咖啡因生薑養髮液125ml	頭皮護理	100	0
6259	夏天速干帽薄款網球帽前進帽百搭鴨舌帽防曬釣魚帽太陽帽男遮陽帽	扁帽/鴨舌帽	133	0
6260	AABBM20340MM槍榴炮榴彈砲手持小馬刻字非DBOYSICSSTKA	瓦斯槍	2500	0
6261	源氏卡舖日紙DBGC-JP035雷電釋放普鑽	遊戲王	10	0
6262	藏寶秘窟遊戲王301-051熔岩魔神浮雕凸版	遊戲王	2500	0
6263	疾風RC現貨HOBBYPLLISST10MT10大傘齒40T100062	引擎、車組零件	300	0
6264	我不是教你詐第2冊劉墉	其他	20	0
6265	德周新竹店二手含稅PSP洛克人X日文版EE0836	動作冒險	99	0
6266	獅子王模型>Mobula775mm2S室內四軸無刷Whoop穿越機0802馬達套裝	機體	2450	0
6267	技嘉GV-N640D5-1GLPCI-E顯示卡	DDR5	550	0
6268	LOVEDESIGN創意商品禮品館極致質感日圓符號造型鈔票夾	鈔票夾	199	0
6269	現貨要塞英雄WILDCARD撲克FORTNITELEGENDARY1126吋外卡JAZWARES	美系玩偶	780	0
6270	漫畫詩三百首阿爾泰出版社│藍海文U019250老樹屋書店二手書舊書	其他	70	0
6271	RST紅星快遞-美國國旗電繡魔鬼氈臂章徽章識別章國旗章彩色13011-083	臂章/識別章	60	0
6272	爆款微型佛珠小車床打磨拋光切割車珠圓珠佛珠機迷妳diy木工車床全能百貨館	其他	280	0
6273	中谷屋SC01L-65VDC17000UFx000a0;SPRAGUEEXTRALYTIC電解電容	電容器	250	0
6274	CH340EUSB轉TTLArduinoProMini專用下載器	其他	50	0
6275	x026a1;免運現貨出貨x026a1;戰鬥水電工外送運動腰包手機腰包拉松跑步防水多功能貼身	腰包	20	0
6276	喬巴小舖日紙8233BACH-JP025混沌萊富堤斯金亮98分	遊戲王	15	0
6277	小青蛙二手輕小說東立輕小說作者:村上x051db;從同居開始的御宅族女友交往方法01	其他輕小說	120	0
6278	德源科技含稅x02728;FPC12Pin轉接板10mm間距，座：翻蓋下接帶針、不帶針可選FFC測	其他電腦周邊設備	108	0
6279	古今書廊雪山飛狐金庸│遠流│自藏書無釘章	其他	200	0
6280	熱賣x010e6;蠟筆小新公仔盲盒野原新之助手辦周邊擺件情人中秋節生日國慶禮物	其他	660	0
6281	APPSTORE收藏出清韓紙CHIM-JP035天威的龍鬼神半鑽	遊戲王	150	0
6282	韓非子小舖上海周虎臣長鋒硬毫鉤線123號勾勒白描工筆畫國畫筆勾線筆	毛筆	100	0
6283	現貨MITSUBISHI三菱OUTLANDER車門限位器保護蓋不鏽鋼門鎖蓋8件銀藍黑色防鏽蓋門扣飾蓋	其他汽車精品	430	0
6284	上手遙控模型SpeedMindFutaba4PV遙控器袋TB-4PV-M	引擎、車組零件	1300	0
6285	電吉他5WaySwitch五段開關含小豆子樂器零件電吉他五段式開關JACKSONFENDER可參考	吉他配件	149	0
6286	文今二手書店遇見26個自己：認識內在的26種人格，喜歡席薇雅．恩格爾2017年初版全本劃記漫遊者	心理勵志	50	0
6287	兒鈴書坊聖魔之血-作者:吉田直1-15集小本漫畫	其他	150	0
6288	Mr_AD精品店雙頭吸盤手機支架可吸附粗糙表面創意支架	其他	99	0
6289	≡大松軍品≡APSM870tar金屬製戰術導軌轉接座APS-CAM016	電動槍	1050	0
6290	ECCO愛步女鞋秋冬款真皮女短靴粗高跟舒適防水臺切爾西靴207613怡然居	中跟(4-6cm以下)	3990	0
6291	S-6-34英版古典-SAGAXID5212荀白克:月迷皮埃羅史特拉汶斯基:協奏曲布爾格,長笛紐斯頓-海頓管弦	古典、爵士	49	0
6292	萬磁王自帶鏡頭貼三星S20UltraS20手機殼雙面玻璃保護殼金屬框前後玻璃磁吸硬殼	GALAXY S系列	300	0
6293	可拆卸分離款白狐貍尾巴不銹鋼尾巴狐貍尾巴尾巴肛塞肛門栓乳夾SM情趣用品調教性愛遊戲其他情趣精品成人專區	SM用品	3	0
6294	眼罩高品質冷熱雙敷冰眼罩通用透氣睡眠遮光可愛卡通成人眼罩	其他	297	0
6295	PET兒童成人防護面罩防疫面罩防口沫防飛沫面罩全臉防護高清透明卡通雙面防霧面罩20個起售	口罩	20	0
6296	玲玲水晶藝品天然水晶直絲鈦晶手排晶體非常清透10mm優惠價！！	髮晶/鈦晶	800	0
6297	▍中文版代理◆無修正同人誌◆原創今泉家似乎變成了辣妹聚會所了2作者：x0306e;x0308a;伍郎	其他系列	360	0
6298	OPGSSOECQBMOLLEMagPouchM4彈匣袋舊標極稀有品-黑	戰術背心	900	0
6299	滿199免運DIY學習板套件套裝散件51AVR單片機A學習板STC89C52175-00338	其他	180	0
6300	蕭特基二極体VISHAYVBT3045C-E3D2PAK1→2330V45A	二極體	15	0
6301	AR汽品HONDAACCORD雅哥八代K13光柱LED紅白紅黑燻黑光柱尾燈202435	尾燈	7500	0
6302	LEGO樂高海盜高帽素色官兵士兵四隻一組含軍刀	LEGO人偶	450	0
6303	三菱Q系列PLCMitsubishiQJ71C24N-R2RS-232UNIT龍陽力工控MQ-33	控制器	1200	0
6304	防疫用品非醫療用品一次性防護工作服打農藥連體帶帽防塵防疫防水養殖豬場噴漆隔離衣	其他居家安全用品	48	0
6305	綠色系7款拼布布組合平紋花布純棉小碎花手工diy布料全面印花棉布	布料、布飾用品	255	0
6306	神經玩具現貨MarvelLegends孩之寶鋼鐵人MK36吋可動人偶漫威無限傳奇	Marvel英雄	750	0
6307	盆景栽培百科以實例讓你了解名木的創作秘訣志明出版精裝竹軒二手書店-210125-b1f植物1	其他	80	0
6308	=樺仔本舖=新款時尚PU註塑安全鞋焊工鞋-勞保鞋工作鞋鋼包頭防砸防刺穿耐磨防滑安全鞋電銲鞋勞工鞋	其他	390	0
6309	力韋LW-9009DIY彩色紙藤塑膠繩塑膠繩球紅繩球綑綁繩繩子捆物繩打包繩	其他	30	0
6310	便宜賣！MD日版遊戲-瘋狂賽車TURBOOUTRUN7-11取貨付款	射擊	1400	0
6311	B43請看圖片內容希臘原始型態未清洗	貝類標本	155	0
6312	台北現貨USB變Type-C支援OTG鍵盤滑鼠Typec	轉接線、轉接頭	30	0
6313	限量好禮機車手套騎士手套防風防滑硬殼防摔高透氣保暖手套越野手套可觸碰螢幕碳纖維	其他騎士用品	199	0
6314	ALG卡牌專門C17指揮官禮盒2017Wasitora,NekoruQueen英文	魔法風雲會	270	0
6315	二手CDBestOfTrance20012CD	合輯或其他	90	0
6316	翰林版國小英語Dinoonthego及Herewego翰將學生版電子書	英文會話	200	0
6317	現貨美國排汗衫SCOTCHGARD機能排汗衫圓領短T上衣吸濕排汗運動衣排汗衫-Rosie	其他	179	0
6318	鬧鬧VG單卡部D-LBT01H07H閃卡	其他紙牌遊戲	60	0
6319	BoBoToy現貨NSSwitchAmiibo魔物獵人物語2破滅之翼艾娜破滅火龍月路	周邊配備	450	0
6320	vespas9217預購商品	其他雜誌	2590	0
6321	白貓貓銀字BACH-JP062新世壞	遊戲王	19	0
6322	七號花園多肉雨林天南星斑葉芋ColocasiaElectricLimeGecko	花苗、樹苗	800	0
6323	全館滿799免運蔬菜之家007-A10-62分小黑管18M捆60呎庭院澆水系統DIY組合專用配件	其他園藝用具	120	0
6324	HAO卡片WTRS85-047RR武鬥派狙擊手荒船哲次〈境界觸發者〉	收集卡	350	0
6325	露天書寶二手書T5一般小說_B6C一袋白骨_史蒂芬金	歐美推理小說	69	0
6326	露天書寶二手書T1傳記_HJ2跨世紀第一夫人宋美齡_原價450_林博文	歷史、政治名人傳記	59	0
6327	新品軍迷英版夏虎斑迷彩短檐奔尼帽吉利帽子戰術帽窄檐圓邊帽作戰訓帽露天拍賣	其他軍用裝備、配件	713	0
6328	卡卡夫11月預購取付免訂金TCP扭蛋東京卍復仇者場面寫真圓形徽章10種組	其他	520	0
6329	溫控開關KSD970050度常閉熱保護器溫度控制器5A250V214-04359	其他	9	0
6330	遊戲王CDIP-JP021烈風的結界像N普卡日本正版2000109606880	遊戲王	103	0
6331	Ai-1雪地數位迷彩潛水布車身防刮套大面積防刮套保護套保護aeonai車套GOGORO哈家人	其他機車零組件	400	0
6332	1P2P電話接線盒6P4C	其他	20	0
6333	杯麵現貨TRANSCRAFTTC-02兵蜂大x09ec4;蜂甲殼蟲舊化塗裝部分合金	變形金剛	2900	0
6334	2019-20Optic91BrookLopez-MilwaukeeBucks	美國職籃	10	0
6335	外國各式代幣紀念章德國殼牌石油1970年墨西哥世足賽紀念代幣t9661	其他錢幣	45	0
6336	嫺月書坊Z468隸書看板字彙簡x05553;明著民國81	其他	500	0
6337	現貨免運英才星HSC-3000PDQC30雙快充車充	其他車用影音設備	699	0
6338	二次元神奇寶貝帽子小智皮卡丘棒球帽精靈球寶可小火龍胖丁噴火龍鴨舌帽交換禮物動漫漫威爆款	棒球帽	449	0
6339	x02764;熱水器水膜片水壓皮膜通用水氣聯動閥配件頂針螺母啟動片頂片	其他家電	79	0
6340	貼片XL6009E1DC-DC升壓IC晶片42V4A400KHzTO-263201-03118	其他	33	0
6341	免運送潤滑液ALMYTY巨根之戀？仿真雙頭龍冰晶玻璃拉拉棒	後庭用品	398	0
6342	預購愛網購UA1145輕便女士單肩包新款時尚休閒包百搭拼接防水尼龍布包斜挎包女包包側背包斜背包手機包	防水/尼龍材質	495	0
6343	禾洛書屋姜思序堂八寶印泥35g硃砂印泥朱砂印泥盒裝附錦盒瓷印盒書畫印泥篆刻印泥	印台、印泥	400	0
6344	小新e家-47年聯合國教育科學文化組織新廈落成紀念封TD57∼	台灣郵票	80	0
6345	OPPOA735G手機保護皮套免開蓋接聽側翻支架磁吸翻蓋內置全包軟套防摔商務簡約	A系列	236	0
6346	含稅維修佬工業級T系列精密鑷子尖頭彎頭鑷子萬用夾芯片夾子顯微鏡專用鑷子返修植錫鑷子3C當舖	焊接	480	0
6347	第一元氣草帽◆跳蚤機台物◆美少女公仔◆命運停駐之夜-伊波凜阿拉裝◆有瑕疵當零件品◆便宜賣	其他	99	0
6348	長官的店BS戰魂王BattleSpiritscb16散卡一套100	其他紙牌遊戲	100	0
6349	露天書寶二手書T4勵志_AIQ神啊！我不想再努力了，請直接告訴我成功的方法吧！_大木雪野	勵志文學	89	0
6350	自拍網復古編織PPC雙面籐椅C022-945露營斜躺椅麻將椅折合椅摺合椅折疊椅摺疊椅戶外椅子靠枕透氣網海灘沙灘椅	吊床	1280	0
6351	PSV二手良品純日版經典迷宮戰國ω喵次元ω	動作冒險	400	0
6352	大DP轉hdmi母轉接頭4K高清轉換器鍍金1080PDPtoHDMI轉接頭	其他	75	0
6353	雲品二日本Japan1963Sc786MNH庫號84410	亞洲其他國家	5	0
6354	全漢FSPRA55080銀牌550W電源	500W	550	0
6355	萬隆達遊戲王YAP1-JP004精靈劍士金亮損卡白邊	遊戲王	5	0
6356	線鋸條U型鋸條鋼絲鋸條德國企鵝牌拉花鋸條木工鋸條螺旋齒露天拍賣	其他	204	0
6357	110仿真攀爬車HELLA頂燈車燈射燈SCX10D90TRX4Axial	其他	450	0
6358	現貨三星液態硅膠手機殼Note8910Plus簡約素面S11S20S20Ultra防摔保護套	其他系列	71	0
6359	真空管座鍍金金腳鍍金腳︽NO:T007陶瓷搭棚用7腳附固定架管座1只30元適用6AQ5等	其他音響設備	30	0
6360	Mu’s同人掛軸代購x0304a;x0308a;x03087;x03046;Underwears5B2Wx030b9;x030a8;x030fc;x030c9;x030bf;x030da;x030b9;x030c8;x030ea;x030fc;x0304a;x0308a;x03087;x03046;成年	海報	1495	0
6361	橡膠避震圓柱形橡膠墊-高度7公分墊高避震橡膠橡膠塊防滑墊防震洗衣機掃地機器人	其他五金工具	180	0
6362	米樂小鋪DELFI雷神巧克力黑可可餅乾獨立包裝整盒購買	巧克力、可可	8	0
6363	:::建弟工坊:::精密不鏽鋼鑷子系列聶夾彎夾直夾夾子白鐵不銹鋼加長型圓口型寬闊型鷹嘴型加強型	其他手動工具	15	0
6364	硬漢館正品花紋鍛打手工戶外刀高硬度直刀裝備求生軍刀防身刀具登山刀	其他戶外用品	970	0
6365	A13BFT-漆黑之鷹喬半鑽PP17-JP01295-97分日製	遊戲王	40	0
6366	港都RCTAMIYAPS24PS-24螢光橘色透明車殼噴漆	引擎、車組零件	170	0
6367	CreedenceClearwaterRevivalx0200e;–GreenRiverCD清水合唱團歐洲版	團體	380	0
6368	新款性感民國風學生裝情趣內衣女式制服網紗透視套裝	其他	175	0
6369	遊戲王PHRA-JP033雙天腳鎧吽普卡	遊戲王	1	0
6370	庫洛魔法使神秘占卜庫洛牌神秘占卜書ISBN:9574731073台灣東販股份有限公司CLAMP著泛x09ec4;	畫冊、原畫集	1200	0
6371	卡司魔遊戲王SD27-JA001SD27-JP001E．HERO影霧女郎亮面LVP2-JP02	遊戲王	79	0
6372	全新樂高中蔚藍色平板2431MediumAzureTile1x44624705	零件、配件	3	0
6373	塞爾達amiibo卡黃昏弓鬼神塞爾達傳說amiibo全套送星	其他	220	0
6374	海王子二手書早期汽車雜誌外文汽車雜誌CarStyling第94期--UU	汽車	100	0
6375	Tomytec上田丸子電鐵鐵軌地台N規無盒，單售	N比例	165	0
6376	LEGO大補帖深粉紅色太空帽62599195066570841MH-25	零件、配件	29	0
6377	萬隆達﹡遊戲王DBDS-JP036閃刀機-虎鯊加農炮普鑽初期傷微白邊	遊戲王	199	0
6378	多功能收納包移動硬盤包移動電源車充充電寶充電器數據線耳機手寫筆備用手機袋3C整理收納包ZBS107	小物整理箱(盒)	99	0
6379	二手人類大世紀	其他	280	0
6380	廣安電機養殖業自動撥號欠相停電通報水車馬達跳電通報停電通報	其他用品	350	0
6381	W121EP2104087185	完成品	1693	0
6382	AV超商東洋無碼_N16001_不動產屋營業的五十路熟女在勤務中出軌	日本	25	0
6383	Intel二手良品正式版i3-32203301155腳位i3i5i7	Core i3	220	0
6384	牌塔WSDCIIDCW01-078R高x05742;真由紀初音島紙牌	其他紙牌遊戲	90	0
6385	110v電焊台DES德士德國進口熱風槍二合一焊台拆焊台1600W數顯恒溫電烙鐵90W速來下標露天拍賣	其他	4860	0
6386	W先生1013太陽能發電太陽能豪豬太陽能豬太陽能玩具生活科技科學實驗科學玩具DIY拼裝自行組裝	摩托車金屬模型	120	0
6387	交換禮物遙控車遙控玩具送積木四驅遙控特技翻斗車可充電動玩具男孩360度翻滾越野車	車輛 	199	0
6388	遊戲王單卡SPFE-JP012捕食嫁接-普卡全新未使用有出普鑽版本可詢問	遊戲王	5	0
6389	夢軍團WS動物朋友KMNW51-108CRJAPARIPARK企鵝動物朋友補充包	收集卡	20	0
6390	田馥甄Hebe無人知曉精裝書衣CD預購版海報全新簽名專輯	女歌手	850	0
6391	牌塔WSGFGFW33-136U椎名心實女友伴身邊GirlFriend紙牌收藏卡	其他紙牌遊戲	10	0
6392	GAPguesshollister	緞帶	2269	0
6393	高雄百貨手持式df-8漆包線電動刮漆機配三爪刀剝漆機脫漆機配件去漆小露百貨	其他	660	0
6394	16ESSAD限定版26038S士氣章	其他	55	0
6395	尼康24-70鏡頭飾皮,膠皮調焦皮對焦皮變焦皮皮圈全新原裝	相機零件	210	0
6396	1999UPPERDECKNBAScottiePippen球員卡	美國職籃	10	0
